Nome: PALMAS;;;;;;
Codigo Estacao: A009;;;;;;
Latitude: -10.14777777;;;;;;
Longitude: -48.31444444;;;;;;
Altitude: 267;;;;;;
Situacao: Operante;;;;;;
Data Inicial: 2020-01-01;;;;;;
Data Final: 2023-12-31;;;;;;
Periodicidade da Medicao: Horaria;;;;;;
;;;;;;
Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);;;;
02/01/2023;1700;3144;;;;
02/01/2023;1800;2495,8;;;;
02/01/2023;1900;1813,6;;;;
02/01/2023;2000;848,2;;;;
02/01/2023;2100;671,3;;;;
02/01/2023;2200;60,7;;;;
02/01/2023;2300;-3,6;;;;
03/01/2023;0;-3,6;;;;
03/01/2023;100;-3,6;;;;
03/01/2023;200;-2,9;;;;
03/01/2023;300;-3,4;;;;
03/01/2023;400;-3,4;;;;
03/01/2023;500;-3,6;;;;
03/01/2023;600;-3,6;;;;
03/01/2023;700;-3;;;;
03/01/2023;800;-2,9;;;;
03/01/2023;900;-1,9;;;;
03/01/2023;1000;96,2;;;;
03/01/2023;1100;570,7;;;;
03/01/2023;1200;1663,9;;;;
03/01/2023;1300;1479,7;;;;
03/01/2023;1400;1917,7;;;;
03/01/2023;1500;3306,6;;;;
03/01/2023;1600;2395,7;;;;
03/01/2023;1700;2244,1;;;;
03/01/2023;1800;73,7;;;;
03/01/2023;1900;43,9;;;;
03/01/2023;2000;155,3;;;;
03/01/2023;2100;227,2;;;;
03/01/2023;2200;33,1;;;;
03/01/2023;2300;-3,5;;;;
04/01/2023;0;-3,1;;;;
04/01/2023;100;-3;;;;
04/01/2023;200;-2,9;;;;
04/01/2023;300;-2,3;;;;
04/01/2023;400;0,1;;;;
04/01/2023;500;-2,2;;;;
04/01/2023;600;-3,6;;;;
04/01/2023;700;-3,6;;;;
04/01/2023;800;-3,6;;;;
04/01/2023;900;-1,7;;;;
04/01/2023;1000;202,8;;;;
04/01/2023;1100;636,2;;;;
04/01/2023;1200;1900,5;;;;
04/01/2023;1300;2567,8;;;;
04/01/2023;1400;2426,4;;;;
04/01/2023;1500;943,7;;;;
04/01/2023;1600;797,5;;;;
04/01/2023;1700;1204,6;;;;
04/01/2023;1800;1170,5;;;;
04/01/2023;1900;892,1;;;;
04/01/2023;2000;1330,6;;;;
04/01/2023;2100;369,2;;;;
04/01/2023;2200;24,2;;;;
04/01/2023;2300;-3,6;;;;
05/01/2023;0;-3,6;;;;
05/01/2023;100;-3,4;;;;
05/01/2023;200;-3,5;;;;
05/01/2023;300;-3,6;;;;
05/01/2023;400;-3,6;;;;
05/01/2023;500;-3,5;;;;
05/01/2023;600;-3;;;;
05/01/2023;700;-3,6;;;;
05/01/2023;800;-3,5;;;;
05/01/2023;900;-1,5;;;;
05/01/2023;1000;85,3;;;;
05/01/2023;1100;517,2;;;;
05/01/2023;1200;944,6;;;;
05/01/2023;1300;520,5;;;;
05/01/2023;1400;422,8;;;;
05/01/2023;1500;451,5;;;;
05/01/2023;1600;1273,1;;;;
05/01/2023;1700;2197,1;;;;
05/01/2023;1800;1496,4;;;;
05/01/2023;1900;997,2;;;;
05/01/2023;2000;820,3;;;;
05/01/2023;2100;387;;;;
05/01/2023;2200;25,2;;;;
05/01/2023;2300;-3,4;;;;
06/01/2023;0;-2,5;;;;
06/01/2023;100;-1,7;;;;
06/01/2023;200;-2;;;;
06/01/2023;300;-1,8;;;;
06/01/2023;400;-2,2;;;;
06/01/2023;500;-2,7;;;;
06/01/2023;600;-3;;;;
06/01/2023;700;-1,8;;;;
06/01/2023;800;-1,8;;;;
06/01/2023;900;-0,1;;;;
06/01/2023;1000;64,1;;;;
06/01/2023;1100;346,8;;;;
06/01/2023;1200;917,5;;;;
06/01/2023;1300;1401,5;;;;
06/01/2023;1400;1798,2;;;;
06/01/2023;1500;2913,1;;;;
06/01/2023;1600;2734,8;;;;
06/01/2023;1700;2263,7;;;;
06/01/2023;1800;2409,8;;;;
06/01/2023;1900;1377,1;;;;
06/01/2023;2000;925;;;;
06/01/2023;2100;367,3;;;;
06/01/2023;2200;50,1;;;;
06/01/2023;2300;-3,6;;;;
07/01/2023;0;-3,4;;;;
07/01/2023;100;null;;;;
07/01/2023;200;-3,5;;;;
07/01/2023;300;-3,3;;;;
07/01/2023;400;-2,3;;;;
07/01/2023;500;-2,4;;;;
07/01/2023;600;-2,6;;;;
07/01/2023;700;-2,3;;;;
07/01/2023;800;-2,2;;;;
07/01/2023;900;-1,3;;;;
07/01/2023;1000;200,8;;;;
07/01/2023;1100;952,3;;;;
07/01/2023;1200;1948,8;;;;
07/01/2023;1300;1865,9;;;;
07/01/2023;1400;1774,9;;;;
07/01/2023;1500;1175,3;;;;
07/01/2023;1600;1576,7;;;;
07/01/2023;1700;3769,4;;;;
07/01/2023;1800;3248,5;;;;
07/01/2023;1900;2780,4;;;;
07/01/2023;2000;1050,3;;;;
07/01/2023;2100;391;;;;
07/01/2023;2200;60,3;;;;
07/01/2023;2300;-3,6;;;;
08/01/2023;0;null;;;;
08/01/2023;100;-3,6;;;;
08/01/2023;200;-3,6;;;;
08/01/2023;300;-3,6;;;;
08/01/2023;400;-3,3;;;;
08/01/2023;500;-2,2;;;;
08/01/2023;600;-2,8;;;;
08/01/2023;700;-2,6;;;;
08/01/2023;800;-2,5;;;;
08/01/2023;900;-1;;;;
08/01/2023;1000;90,1;;;;
08/01/2023;1100;324,6;;;;
08/01/2023;1200;1214,9;;;;
08/01/2023;1300;1629,3;;;;
08/01/2023;1400;2101,1;;;;
08/01/2023;1500;1698,2;;;;
08/01/2023;1600;2476,6;;;;
08/01/2023;1700;2532;;;;
08/01/2023;1800;1760,6;;;;
08/01/2023;1900;546,8;;;;
08/01/2023;2000;1049,3;;;;
08/01/2023;2100;543,9;;;;
08/01/2023;2200;82,3;;;;
08/01/2023;2300;-2,2;;;;
09/01/2023;0;null;;;;
09/01/2023;100;-2,1;;;;
09/01/2023;200;null;;;;
09/01/2023;300;-2,3;;;;
09/01/2023;400;-1,9;;;;
09/01/2023;500;null;;;;
09/01/2023;600;-1,7;;;;
09/01/2023;700;-2,4;;;;
09/01/2023;800;-2,3;;;;
09/01/2023;900;-1,8;;;;
09/01/2023;1000;121,3;;;;
09/01/2023;1100;362,2;;;;
09/01/2023;1200;1418,7;;;;
09/01/2023;1300;2326,6;;;;
09/01/2023;1400;3310,9;;;;
09/01/2023;1500;3529;;;;
09/01/2023;1600;987,4;;;;
09/01/2023;1700;2625;;;;
09/01/2023;1800;652,6;;;;
09/01/2023;1900;1116,8;;;;
09/01/2023;2000;1108,8;;;;
09/01/2023;2100;500,9;;;;
09/01/2023;2200;66,2;;;;
09/01/2023;2300;null;;;;
10/01/2023;0;-3,6;;;;
10/01/2023;100;-3,6;;;;
10/01/2023;200;-3,6;;;;
10/01/2023;300;-3,3;;;;
10/01/2023;400;-3,1;;;;
10/01/2023;500;-3,6;;;;
10/01/2023;600;-3,6;;;;
10/01/2023;700;-3,5;;;;
10/01/2023;800;-2,5;;;;
10/01/2023;900;-1,1;;;;
10/01/2023;1000;120;;;;
10/01/2023;1100;367,4;;;;
10/01/2023;1200;995,7;;;;
10/01/2023;1300;2371;;;;
10/01/2023;1400;3306,4;;;;
10/01/2023;1500;3620;;;;
10/01/2023;1600;2929;;;;
10/01/2023;1700;2203;;;;
10/01/2023;1800;2933,9;;;;
10/01/2023;1900;1142,7;;;;
10/01/2023;2000;628,3;;;;
10/01/2023;2100;487;;;;
10/01/2023;2200;57,6;;;;
10/01/2023;2300;-3,6;;;;
11/01/2023;0;-3,6;;;;
11/01/2023;100;null;;;;
11/01/2023;200;-2,8;;;;
11/01/2023;300;-3,6;;;;
11/01/2023;400;-2,9;;;;
11/01/2023;500;-2,5;;;;
11/01/2023;600;-2,5;;;;
11/01/2023;700;-2,4;;;;
11/01/2023;800;-2,4;;;;
11/01/2023;900;-2,3;;;;
11/01/2023;1000;38,3;;;;
11/01/2023;1100;348,1;;;;
11/01/2023;1200;1438,8;;;;
11/01/2023;1300;2518,4;;;;
11/01/2023;1400;3206,7;;;;
11/01/2023;1500;2248,3;;;;
11/01/2023;1600;2208;;;;
11/01/2023;1700;3168,2;;;;
11/01/2023;1800;3053,3;;;;
11/01/2023;1900;1718,9;;;;
11/01/2023;2000;780,4;;;;
11/01/2023;2100;424,3;;;;
11/01/2023;2200;63,2;;;;
11/01/2023;2300;-3,5;;;;
12/01/2023;0;null;;;;
12/01/2023;100;-3,6;;;;
12/01/2023;200;null;;;;
12/01/2023;300;-3,5;;;;
12/01/2023;400;-3,6;;;;
12/01/2023;500;-3,6;;;;
12/01/2023;600;-3,6;;;;
12/01/2023;700;-3,5;;;;
12/01/2023;800;-3,6;;;;
12/01/2023;900;-2,6;;;;
12/01/2023;1000;220;;;;
12/01/2023;1100;1013,5;;;;
12/01/2023;1200;1900;;;;
12/01/2023;1300;2708,7;;;;
12/01/2023;1400;2757,1;;;;
12/01/2023;1500;3152,5;;;;
12/01/2023;1600;922,4;;;;
12/01/2023;1700;1512,5;;;;
12/01/2023;1800;2713,9;;;;
12/01/2023;1900;2257,3;;;;
12/01/2023;2000;458,9;;;;
12/01/2023;2100;258,5;;;;
12/01/2023;2200;47,9;;;;
12/01/2023;2300;-3,6;;;;
13/01/2023;0;null;;;;
13/01/2023;100;null;;;;
13/01/2023;200;null;;;;
13/01/2023;300;null;;;;
13/01/2023;400;0,5;;;;
13/01/2023;500;-0,7;;;;
13/01/2023;600;-1,6;;;;
13/01/2023;700;-1,2;;;;
13/01/2023;800;-1,1;;;;
13/01/2023;900;-0,8;;;;
13/01/2023;1000;52,4;;;;
13/01/2023;1100;339;;;;
13/01/2023;1200;1285,5;;;;
13/01/2023;1300;1457,3;;;;
13/01/2023;1400;2308,7;;;;
13/01/2023;1500;2582;;;;
13/01/2023;1600;2045,3;;;;
13/01/2023;1700;1159,3;;;;
13/01/2023;1800;2276;;;;
13/01/2023;1900;779,9;;;;
13/01/2023;2000;null;;;;
13/01/2023;2100;null;;;;
13/01/2023;2200;null;;;;
13/01/2023;2300;null;;;;
14/01/2023;0;null;;;;
14/01/2023;100;null;;;;
14/01/2023;200;null;;;;
14/01/2023;300;null;;;;
14/01/2023;400;null;;;;
14/01/2023;500;null;;;;
14/01/2023;600;null;;;;
14/01/2023;700;null;;;;
14/01/2023;800;null;;;;
14/01/2023;900;null;;;;
14/01/2023;1000;null;;;;
14/01/2023;1100;null;;;;
14/01/2023;1200;null;;;;
14/01/2023;1300;null;;;;
14/01/2023;1400;null;;;;
14/01/2023;1500;null;;;;
14/01/2023;1600;null;;;;
14/01/2023;1700;null;;;;
14/01/2023;1800;null;;;;
14/01/2023;1900;null;;;;
14/01/2023;2000;null;;;;
14/01/2023;2100;null;;;;
14/01/2023;2200;null;;;;
14/01/2023;2300;null;;;;
15/01/2023;0;null;;;;
15/01/2023;100;null;;;;
15/01/2023;200;null;;;;
15/01/2023;300;null;;;;
15/01/2023;400;null;;;;
15/01/2023;500;null;;;;
15/01/2023;600;null;;;;
15/01/2023;700;null;;;;
15/01/2023;800;null;;;;
15/01/2023;900;null;;;;
15/01/2023;1000;null;;;;
15/01/2023;1100;null;;;;
15/01/2023;1200;null;;;;
15/01/2023;1300;null;;;;
15/01/2023;1400;null;;;;
15/01/2023;1500;null;;;;
15/01/2023;1600;null;;;;
15/01/2023;1700;null;;;;
15/01/2023;1800;null;;;;
15/01/2023;1900;null;;;;
15/01/2023;2000;null;;;;
15/01/2023;2100;null;;;;
15/01/2023;2200;null;;;;
15/01/2023;2300;null;;;;
16/01/2023;0;null;;;;
16/01/2023;100;null;;;;
16/01/2023;200;null;;;;
16/01/2023;300;null;;;;
16/01/2023;400;null;;;;
16/01/2023;500;null;;;;
16/01/2023;600;null;;;;
16/01/2023;700;null;;;;
16/01/2023;800;null;;;;
16/01/2023;900;null;;;;
16/01/2023;1000;null;;;;
16/01/2023;1100;null;;;;
16/01/2023;1200;null;;;;
16/01/2023;1300;null;;;;
16/01/2023;1400;null;;;;
16/01/2023;1500;null;;;;
16/01/2023;1600;null;;;;
16/01/2023;1700;null;;;;
16/01/2023;1800;null;;;;
16/01/2023;1900;null;;;;
16/01/2023;2000;null;;;;
16/01/2023;2100;null;;;;
16/01/2023;2200;null;;;;
16/01/2023;2300;null;;;;
17/01/2023;0;null;;;;
17/01/2023;100;null;;;;
17/01/2023;200;null;;;;
17/01/2023;300;null;;;;
17/01/2023;400;null;;;;
17/01/2023;500;null;;;;
17/01/2023;600;null;;;;
17/01/2023;700;null;;;;
17/01/2023;800;null;;;;
17/01/2023;900;null;;;;
17/01/2023;1000;null;;;;
17/01/2023;1100;null;;;;
17/01/2023;1200;null;;;;
17/01/2023;1300;null;;;;
17/01/2023;1400;null;;;;
17/01/2023;1500;null;;;;
17/01/2023;1600;null;;;;
17/01/2023;1700;null;;;;
17/01/2023;1800;null;;;;
17/01/2023;1900;null;;;;
17/01/2023;2000;null;;;;
17/01/2023;2100;null;;;;
17/01/2023;2200;null;;;;
17/01/2023;2300;null;;;;
18/01/2023;0;null;;;;
18/01/2023;100;null;;;;
18/01/2023;200;null;;;;
18/01/2023;300;null;;;;
18/01/2023;400;null;;;;
18/01/2023;500;null;;;;
18/01/2023;600;null;;;;
18/01/2023;700;null;;;;
18/01/2023;800;null;;;;
18/01/2023;900;null;;;;
18/01/2023;1000;null;;;;
18/01/2023;1100;null;;;;
18/01/2023;1200;null;;;;
18/01/2023;1300;null;;;;
18/01/2023;1400;null;;;;
18/01/2023;1500;null;;;;
18/01/2023;1600;null;;;;
18/01/2023;1700;null;;;;
18/01/2023;1800;null;;;;
18/01/2023;1900;null;;;;
18/01/2023;2000;null;;;;
18/01/2023;2100;null;;;;
18/01/2023;2200;null;;;;
18/01/2023;2300;null;;;;
19/01/2023;0;null;;;;
19/01/2023;100;null;;;;
19/01/2023;200;null;;;;
19/01/2023;300;null;;;;
19/01/2023;400;null;;;;
19/01/2023;500;null;;;;
19/01/2023;600;null;;;;
19/01/2023;700;null;;;;
19/01/2023;800;null;;;;
19/01/2023;900;null;;;;
19/01/2023;1000;null;;;;
19/01/2023;1100;null;;;;
19/01/2023;1200;null;;;;
19/01/2023;1300;null;;;;
19/01/2023;1400;null;;;;
19/01/2023;1500;null;;;;
19/01/2023;1600;null;;;;
19/01/2023;1700;null;;;;
19/01/2023;1800;null;;;;
19/01/2023;1900;null;;;;
19/01/2023;2000;null;;;;
19/01/2023;2100;null;;;;
19/01/2023;2200;null;;;;
19/01/2023;2300;null;;;;
20/01/2023;0;null;;;;
20/01/2023;100;null;;;;
20/01/2023;200;null;;;;
20/01/2023;300;null;;;;
20/01/2023;400;null;;;;
20/01/2023;500;null;;;;
20/01/2023;600;null;;;;
20/01/2023;700;null;;;;
20/01/2023;800;null;;;;
20/01/2023;900;null;;;;
20/01/2023;1000;null;;;;
20/01/2023;1100;null;;;;
20/01/2023;1200;null;;;;
20/01/2023;1300;null;;;;
20/01/2023;1400;null;;;;
20/01/2023;1500;null;;;;
20/01/2023;1600;null;;;;
20/01/2023;1700;null;;;;
20/01/2023;1800;null;;;;
20/01/2023;1900;null;;;;
20/01/2023;2000;null;;;;
20/01/2023;2100;null;;;;
20/01/2023;2200;null;;;;
20/01/2023;2300;null;;;;
21/01/2023;0;null;;;;
21/01/2023;100;null;;;;
21/01/2023;200;null;;;;
21/01/2023;300;null;;;;
21/01/2023;400;null;;;;
21/01/2023;500;null;;;;
21/01/2023;600;null;;;;
21/01/2023;700;null;;;;
21/01/2023;800;null;;;;
21/01/2023;900;null;;;;
21/01/2023;1000;null;;;;
21/01/2023;1100;null;;;;
21/01/2023;1200;null;;;;
21/01/2023;1300;null;;;;
21/01/2023;1400;null;;;;
21/01/2023;1500;null;;;;
21/01/2023;1600;null;;;;
21/01/2023;1700;null;;;;
21/01/2023;1800;null;;;;
21/01/2023;1900;null;;;;
21/01/2023;2000;null;;;;
21/01/2023;2100;null;;;;
21/01/2023;2200;null;;;;
21/01/2023;2300;null;;;;
22/01/2023;0;null;;;;
22/01/2023;100;null;;;;
22/01/2023;200;null;;;;
22/01/2023;300;null;;;;
22/01/2023;400;null;;;;
22/01/2023;500;null;;;;
22/01/2023;600;null;;;;
22/01/2023;700;null;;;;
22/01/2023;800;null;;;;
22/01/2023;900;null;;;;
22/01/2023;1000;null;;;;
22/01/2023;1100;null;;;;
22/01/2023;1200;null;;;;
22/01/2023;1300;null;;;;
22/01/2023;1400;null;;;;
22/01/2023;1500;null;;;;
22/01/2023;1600;null;;;;
22/01/2023;1700;null;;;;
22/01/2023;1800;null;;;;
22/01/2023;1900;null;;;;
22/01/2023;2000;null;;;;
22/01/2023;2100;null;;;;
22/01/2023;2200;null;;;;
22/01/2023;2300;null;;;;
23/01/2023;0;null;;;;
23/01/2023;100;null;;;;
23/01/2023;200;null;;;;
23/01/2023;300;null;;;;
23/01/2023;400;null;;;;
23/01/2023;500;null;;;;
23/01/2023;600;null;;;;
23/01/2023;700;null;;;;
23/01/2023;800;null;;;;
23/01/2023;900;null;;;;
23/01/2023;1000;null;;;;
23/01/2023;1100;null;;;;
23/01/2023;1200;null;;;;
23/01/2023;1300;null;;;;
23/01/2023;1400;null;;;;
23/01/2023;1500;null;;;;
23/01/2023;1600;null;;;;
23/01/2023;1700;null;;;;
23/01/2023;1800;null;;;;
23/01/2023;1900;null;;;;
23/01/2023;2000;null;;;;
23/01/2023;2100;null;;;;
23/01/2023;2200;null;;;;
23/01/2023;2300;null;;;;
24/01/2023;0;null;;;;
24/01/2023;100;null;;;;
24/01/2023;200;null;;;;
24/01/2023;300;null;;;;
24/01/2023;400;null;;;;
24/01/2023;500;null;;;;
24/01/2023;600;null;;;;
24/01/2023;700;null;;;;
24/01/2023;800;null;;;;
24/01/2023;900;null;;;;
24/01/2023;1000;null;;;;
24/01/2023;1100;null;;;;
24/01/2023;1200;null;;;;
24/01/2023;1300;null;;;;
24/01/2023;1400;null;;;;
24/01/2023;1500;null;;;;
24/01/2023;1600;null;;;;
24/01/2023;1700;null;;;;
24/01/2023;1800;null;;;;
24/01/2023;1900;null;;;;
24/01/2023;2000;null;;;;
24/01/2023;2100;null;;;;
24/01/2023;2200;null;;;;
24/01/2023;2300;null;;;;
25/01/2023;0;null;;;;
25/01/2023;100;null;;;;
25/01/2023;200;null;;;;
25/01/2023;300;null;;;;
25/01/2023;400;null;;;;
25/01/2023;500;null;;;;
25/01/2023;600;null;;;;
25/01/2023;700;null;;;;
25/01/2023;800;null;;;;
25/01/2023;900;null;;;;
25/01/2023;1000;null;;;;
25/01/2023;1100;null;;;;
25/01/2023;1200;null;;;;
25/01/2023;1300;null;;;;
25/01/2023;1400;null;;;;
25/01/2023;1500;null;;;;
25/01/2023;1600;null;;;;
25/01/2023;1700;null;;;;
25/01/2023;1800;null;;;;
25/01/2023;1900;null;;;;
25/01/2023;2000;null;;;;
25/01/2023;2100;null;;;;
25/01/2023;2200;null;;;;
25/01/2023;2300;null;;;;
26/01/2023;0;null;;;;
26/01/2023;100;null;;;;
26/01/2023;200;null;;;;
26/01/2023;300;null;;;;
26/01/2023;400;null;;;;
26/01/2023;500;null;;;;
26/01/2023;600;null;;;;
26/01/2023;700;null;;;;
26/01/2023;800;null;;;;
26/01/2023;900;null;;;;
26/01/2023;1000;null;;;;
26/01/2023;1100;null;;;;
26/01/2023;1200;null;;;;
26/01/2023;1300;null;;;;
26/01/2023;1400;null;;;;
26/01/2023;1500;null;;;;
26/01/2023;1600;null;;;;
26/01/2023;1700;null;;;;
26/01/2023;1800;null;;;;
26/01/2023;1900;null;;;;
26/01/2023;2000;null;;;;
26/01/2023;2100;null;;;;
26/01/2023;2200;null;;;;
26/01/2023;2300;null;;;;
27/01/2023;0;null;;;;
27/01/2023;100;null;;;;
27/01/2023;200;null;;;;
27/01/2023;300;null;;;;
27/01/2023;400;null;;;;
27/01/2023;500;null;;;;
27/01/2023;600;null;;;;
27/01/2023;700;null;;;;
27/01/2023;800;null;;;;
27/01/2023;900;null;;;;
27/01/2023;1000;null;;;;
27/01/2023;1100;null;;;;
27/01/2023;1200;null;;;;
27/01/2023;1300;null;;;;
27/01/2023;1400;null;;;;
27/01/2023;1500;null;;;;
27/01/2023;1600;null;;;;
27/01/2023;1700;null;;;;
27/01/2023;1800;null;;;;
27/01/2023;1900;null;;;;
27/01/2023;2000;null;;;;
27/01/2023;2100;null;;;;
27/01/2023;2200;null;;;;
27/01/2023;2300;null;;;;
28/01/2023;0;null;;;;
28/01/2023;100;null;;;;
28/01/2023;200;null;;;;
28/01/2023;300;null;;;;
28/01/2023;400;null;;;;
28/01/2023;500;null;;;;
28/01/2023;600;null;;;;
28/01/2023;700;null;;;;
28/01/2023;800;null;;;;
28/01/2023;900;null;;;;
28/01/2023;1000;null;;;;
28/01/2023;1100;null;;;;
28/01/2023;1200;null;;;;
28/01/2023;1300;null;;;;
28/01/2023;1400;null;;;;
28/01/2023;1500;null;;;;
28/01/2023;1600;null;;;;
28/01/2023;1700;null;;;;
28/01/2023;1800;null;;;;
28/01/2023;1900;null;;;;
28/01/2023;2000;null;;;;
28/01/2023;2100;null;;;;
28/01/2023;2200;null;;;;
28/01/2023;2300;null;;;;
29/01/2023;0;null;;;;
29/01/2023;100;null;;;;
29/01/2023;200;null;;;;
29/01/2023;300;null;;;;
29/01/2023;400;null;;;;
29/01/2023;500;null;;;;
29/01/2023;600;null;;;;
29/01/2023;700;null;;;;
29/01/2023;800;null;;;;
29/01/2023;900;null;;;;
29/01/2023;1000;null;;;;
29/01/2023;1100;null;;;;
29/01/2023;1200;null;;;;
29/01/2023;1300;null;;;;
29/01/2023;1400;null;;;;
29/01/2023;1500;null;;;;
29/01/2023;1600;null;;;;
29/01/2023;1700;null;;;;
29/01/2023;1800;null;;;;
29/01/2023;1900;null;;;;
29/01/2023;2000;null;;;;
29/01/2023;2100;null;;;;
29/01/2023;2200;null;;;;
29/01/2023;2300;null;;;;
30/01/2023;0;null;;;;
30/01/2023;100;null;;;;
30/01/2023;200;null;;;;
30/01/2023;300;null;;;;
30/01/2023;400;null;;;;
30/01/2023;500;null;;;;
30/01/2023;600;null;;;;
30/01/2023;700;null;;;;
30/01/2023;800;null;;;;
30/01/2023;900;null;;;;
30/01/2023;1000;null;;;;
30/01/2023;1100;null;;;;
30/01/2023;1200;null;;;;
30/01/2023;1300;null;;;;
30/01/2023;1400;null;;;;
30/01/2023;1500;null;;;;
30/01/2023;1600;null;;;;
30/01/2023;1700;null;;;;
30/01/2023;1800;null;;;;
30/01/2023;1900;null;;;;
30/01/2023;2000;null;;;;
30/01/2023;2100;null;;;;
30/01/2023;2200;null;;;;
30/01/2023;2300;null;;;;
31/01/2023;0;null;;;;
31/01/2023;100;null;;;;
31/01/2023;200;null;;;;
31/01/2023;300;null;;;;
31/01/2023;400;null;;;;
31/01/2023;500;null;;;;
31/01/2023;600;null;;;;
31/01/2023;700;null;;;;
31/01/2023;800;null;;;;
31/01/2023;900;null;;;;
31/01/2023;1000;null;;;;
31/01/2023;1100;null;;;;
31/01/2023;1200;null;;;;
31/01/2023;1300;null;;;;
31/01/2023;1400;null;;;;
31/01/2023;1500;null;;;;
31/01/2023;1600;null;;;;
31/01/2023;1700;null;;;;
31/01/2023;1800;null;;;;
31/01/2023;1900;null;;;;
31/01/2023;2000;null;;;;
31/01/2023;2100;null;;;;
31/01/2023;2200;null;;;;
31/01/2023;2300;null;;;;
01/02/2023;0;null;;;;
01/02/2023;100;null;;;;
01/02/2023;200;null;;;;
01/02/2023;300;null;;;;
01/02/2023;400;null;;;;
01/02/2023;500;null;;;;
01/02/2023;600;null;;;;
01/02/2023;700;null;;;;
01/02/2023;800;null;;;;
01/02/2023;900;null;;;;
01/02/2023;1000;null;;;;
01/02/2023;1100;null;;;;
01/02/2023;1200;null;;;;
01/02/2023;1300;null;;;;
01/02/2023;1400;null;;;;
01/02/2023;1500;null;;;;
01/02/2023;1600;null;;;;
01/02/2023;1700;null;;;;
01/02/2023;1800;null;;;;
01/02/2023;1900;null;;;;
01/02/2023;2000;null;;;;
01/02/2023;2100;null;;;;
01/02/2023;2200;null;;;;
01/02/2023;2300;null;;;;
02/02/2023;0;null;;;;
02/02/2023;100;null;;;;
02/02/2023;200;null;;;;
02/02/2023;300;null;;;;
02/02/2023;400;null;;;;
02/02/2023;500;null;;;;
02/02/2023;600;null;;;;
02/02/2023;700;null;;;;
02/02/2023;800;null;;;;
02/02/2023;900;null;;;;
02/02/2023;1000;null;;;;
02/02/2023;1100;null;;;;
02/02/2023;1200;null;;;;
02/02/2023;1300;null;;;;
02/02/2023;1400;null;;;;
02/02/2023;1500;null;;;;
02/02/2023;1600;null;;;;
02/02/2023;1700;null;;;;
02/02/2023;1800;null;;;;
02/02/2023;1900;null;;;;
02/02/2023;2000;null;;;;
02/02/2023;2100;null;;;;
02/02/2023;2200;null;;;;
02/02/2023;2300;null;;;;
03/02/2023;0;null;;;;
03/02/2023;100;null;;;;
03/02/2023;200;null;;;;
03/02/2023;300;null;;;;
03/02/2023;400;null;;;;
03/02/2023;500;null;;;;
03/02/2023;600;null;;;;
03/02/2023;700;null;;;;
03/02/2023;800;null;;;;
03/02/2023;900;null;;;;
03/02/2023;1000;null;;;;
03/02/2023;1100;null;;;;
03/02/2023;1200;null;;;;
03/02/2023;1300;null;;;;
03/02/2023;1400;null;;;;
03/02/2023;1500;null;;;;
03/02/2023;1600;null;;;;
03/02/2023;1700;null;;;;
03/02/2023;1800;null;;;;
03/02/2023;1900;null;;;;
03/02/2023;2000;null;;;;
03/02/2023;2100;null;;;;
03/02/2023;2200;null;;;;
03/02/2023;2300;null;;;;
04/02/2023;0;null;;;;
04/02/2023;100;null;;;;
04/02/2023;200;null;;;;
04/02/2023;300;null;;;;
04/02/2023;400;null;;;;
04/02/2023;500;null;;;;
04/02/2023;600;null;;;;
04/02/2023;700;null;;;;
04/02/2023;800;null;;;;
04/02/2023;900;null;;;;
04/02/2023;1000;null;;;;
04/02/2023;1100;null;;;;
04/02/2023;1200;null;;;;
04/02/2023;1300;null;;;;
04/02/2023;1400;null;;;;
04/02/2023;1500;null;;;;
04/02/2023;1600;null;;;;
04/02/2023;1700;null;;;;
04/02/2023;1800;null;;;;
04/02/2023;1900;null;;;;
04/02/2023;2000;null;;;;
04/02/2023;2100;null;;;;
04/02/2023;2200;null;;;;
04/02/2023;2300;null;;;;
05/02/2023;0;null;;;;
05/02/2023;100;null;;;;
05/02/2023;200;null;;;;
05/02/2023;300;null;;;;
05/02/2023;400;null;;;;
05/02/2023;500;null;;;;
05/02/2023;600;null;;;;
05/02/2023;700;null;;;;
05/02/2023;800;null;;;;
05/02/2023;900;null;;;;
05/02/2023;1000;null;;;;
05/02/2023;1100;null;;;;
05/02/2023;1200;null;;;;
05/02/2023;1300;null;;;;
05/02/2023;1400;null;;;;
05/02/2023;1500;null;;;;
05/02/2023;1600;null;;;;
05/02/2023;1700;null;;;;
05/02/2023;1800;null;;;;
05/02/2023;1900;null;;;;
05/02/2023;2000;null;;;;
05/02/2023;2100;null;;;;
05/02/2023;2200;null;;;;
05/02/2023;2300;null;;;;
06/02/2023;0;null;;;;
06/02/2023;100;null;;;;
06/02/2023;200;null;;;;
06/02/2023;300;null;;;;
06/02/2023;400;null;;;;
06/02/2023;500;null;;;;
06/02/2023;600;null;;;;
06/02/2023;700;null;;;;
06/02/2023;800;null;;;;
06/02/2023;900;null;;;;
06/02/2023;1000;null;;;;
06/02/2023;1100;null;;;;
06/02/2023;1200;null;;;;
06/02/2023;1300;null;;;;
06/02/2023;1400;null;;;;
06/02/2023;1500;null;;;;
06/02/2023;1600;null;;;;
06/02/2023;1700;null;;;;
06/02/2023;1800;null;;;;
06/02/2023;1900;null;;;;
